content,sentiment,score
Interesting & inspiring,POSITIVE,0.9984924793243408
nice,POSITIVE,0.9972729086875916
Tracking seems accurate and easy to tap. Still trying to figure out a lot of features but the virtual runs seems like a great start specially for Tier-2 residents and the sarcastic motivation tab makes us get up and work,POSITIVE,0.9986932873725891
"Simple and precise, gives a push with the kind of notifications we choose giving a personalised experience. Makes it easy to face challenges with the community oriented notifications. Haven't tried the coaching yet but the group option does sound lucrative",POSITIVE,0.998900294303894
I like it for good health,POSITIVE,0.9987807869911194
"Steps not counted, try with other mobile also but still not working . Need your support to resolve this issue",NEGATIVE,0.9975513815879822
Nice app,POSITIVE,0.9985741376876831
okk,NEGATIVE,0.9927788376808167
How to change/delete member from team.,NEGATIVE,0.9940872192382812
Wonderful 😍.. This is the app I was looking for,POSITIVE,0.9988272786140442
It's a good app to help achieve goals,POSITIVE,0.9988652467727661
Overall a good app to help achieve goals and targets,POSITIVE,0.9988879561424255
Very bad experience,NEGATIVE,0.999484658241272
A very innovative app I find it. Takes care of almost everything and the virtual tour feature is just amazing,POSITIVE,0.9988994598388672
"You have launched feetapart app before which gives rewards, coupons smart watch ,and phones , after using certain months you never launched new items, simply lost of our data , still I have that app , same way this u have started without rewards for your favour, just try in public favour like international walking, sports , running, apps in public favour",NEGATIVE,0.9994348883628845
Can't upload videos and hanging so much even we've good internet connection,NEGATIVE,0.9993466734886169
Since 30th May 2022 I am unable to login. It keeps showing up as server problem. Restart the App.,NEGATIVE,0.9994614720344543
"The app is mostly trash. 1. No edit button on social posts. 2. Images can't be cropped right. This needs major fixing. 3. The scores don't refresh right. I have to close and reopen just to see points show up. I mean, it can't be any worse. Only saving grace is it brings teams together. 1* for that and 1* just for putting it on Play Store. But rubbish overall.",NEGATIVE,0.9995123147964478
Useless app my 2nd login id not open 😡🤬 every time app nit working properly 😡🤬,NEGATIVE,0.9994843006134033
"A very decent app that genuinely helps with weight loss and keeping me fit. Truly, A gem of a find.",POSITIVE,0.9988930821418762
don't trust because it's fake application,NEGATIVE,0.9994884729385376
Keeps on restarting the app. Cannot view progress. No idea when and how point system is getting updated. App keeps on lagging. Issues occur even after latest update.,NEGATIVE,0.9995081424713135
Steps are getting updated in the app syncing from google fit but the points table is not getting updated. For corporate challenge. I don't think we can have a fair winner,NEGATIVE,0.9986916184425354
I found this as a user friendly app.,POSITIVE,0.998813271522522
Bad,NEGATIVE,0.9991268515586853
No data showing .....Not getting sync with starva or Garmin connect,NEGATIVE,0.9994768500328064
There is no option in this app to get money,NEGATIVE,0.9994874000549316
Unable to post,NEGATIVE,0.9993172883987427
Worse app,NEGATIVE,0.9994860887527466
Very Good,POSITIVE,0.9985291957855225
Nice,POSITIVE,0.9977694749832153
Superb and I am loving it. Events are also 👌,POSITIVE,0.9988890290260315
Grat app for activity tracking and unique events participation.,POSITIVE,0.9988688826560974
Good app to track activity,POSITIVE,0.9988282322883606
bahut achcha h,POSITIVE,0.9353920221328735
Wonderful Fitness app. Keeps engaging u through out the month.. Keep walking n running.. Thanku team,POSITIVE,0.9989138841629028
Nice to have n appp like this,POSITIVE,0.9988262057304382
Good to track fitness,POSITIVE,0.9979265928268433
Very good app,POSITIVE,0.9986957907676697
Support team is really active in resolving any challenges that you might have in recording the data for any virtual ride series.,POSITIVE,0.9988295435905457
Its a very helpful app to improve your strength workout 💪,POSITIVE,0.9988000392913818
Looks pretty good.,POSITIVE,0.9986352324485779
App is not working proper and reset activity data automatic.,NEGATIVE,0.9995036125183105
Bad,NEGATIVE,0.9991268515586853
Amazing app accurate tracking,POSITIVE,0.998831570148468
The Furo.Fit shows it was connected to strava app account but it wont sync activities.I am unable to complete challenges due to this issue. Manual activity entry also not accepting,NEGATIVE,0.9994977712631226
best,POSITIVE,0.996990442276001
Excellent way to keep track of your fitness journey 👍,POSITIVE,0.9988553524017334
Amazing app... I got medal this is really beautiful... Admin appreciate your work... thanks,POSITIVE,0.9988532066345215
Very nice fitness app! Loving it,POSITIVE,0.9989079236984253
Made my fitness journey easier! The virtual challenges give a boost to keep running!,POSITIVE,0.9988935589790344
The app goes to a blank screen immediately after opening. My app is updated to the latest version available in play store.,NEGATIVE,0.9990750551223755
Osm,NEGATIVE,0.9500104188919067
"The app frequently crashes and support doesn't support. They claim to provide everything on paper but sluggish interface unable to handle traffic, poor support team and frequent app crashes leave no choice for the user but escalate it openly so that others don't fall prey to their Marketing gimmicks.",NEGATIVE,0.9995096921920776
My app is not loading since yesterday. Can you suggest what to do I had participated in fitness league challenge?,NEGATIVE,0.9992677569389343
Look like app stopped working from last 4-5 days. Getting grey screen when opened it. Can't see any screen after home screen which visible for 2sec. Seems major bug in app,NEGATIVE,0.9995031356811523
App is not loading.I am unable to sync my data with Google fit.Impacting score in an ongoing challenge,NEGATIVE,0.9994896650314331
This app doesn't load after initial screen. I tried sending a mail but mail bounced saying no such mail address. So please fix the issue. I am unable to participate in the challenges and score.,NEGATIVE,0.9994993209838867
"most horrible app I came across.. app doesn't work, step counting is wrong, points credited has no logic. support team is pathetic doesn't answer your question nor they are able to solve the problem.",NEGATIVE,0.9995107650756836
Bosdk bosdk bosdk bosdk bosdk,NEGATIVE,0.5448493361473083
Not Earn money feature,NEGATIVE,0.999468982219696
Does not update the steps.,NEGATIVE,0.999505877494812
I am very much disappointed with this app. It doesn't calculate the steps properly. There has been gap in steps counted and many days its showing blank. This is despite it is sync with Google fit. We need to address this matter.,NEGATIVE,0.9995061159133911
Nice app,POSITIVE,0.9985741376876831
The app is not getting updates with Google fit app,NEGATIVE,0.9994437098503113
Points do bot credit correctly. Limit is not accurate. Deapite that you make effort to keep increasing the points steadily and suddenly one day more than half your points are gone. Really stupid.,NEGATIVE,0.9994949102401733
"Worst app.. I was focusing in gaining more points by doing running, walking, cycling and by doing exercise.. Till Today morning i had 2239 points... Suddendly 500 points got dropped.. Currently i have 1739 points. In the app no feature of sharing feedback..",NEGATIVE,0.9995054006576538
"One of the worse app... what ever the activity you do ..the data not going to sync and effort goes into vein .. last time I took part in yasoda hospital walking activity .. I did walked 10 km , but in next day there is no data showing in app.",NEGATIVE,0.9995115995407104
Great application for runs and rides!,POSITIVE,0.9988044500350952
Just what I needed 😊,POSITIVE,0.9988043308258057
Finally found something that would help me keep track of my cycling and runs.,POSITIVE,0.9946210384368896
Nice app. Inspires me to be fit and excellently tracks my runs and walks. The events and challenges are added advantages. Loved it.,POSITIVE,0.9989181756973267
Excellent application. Try it if you want to get fitter and maintain your fitness further.,POSITIVE,0.9988433122634888
Brilliant app. Very user friendly and interactive appliction. It has made very easy to track my fitness goals. Loved it!,POSITIVE,0.9989230036735535
The app is really helpful in getting back to being fit and healthy. The UI of the app is really attractive and is engaging. Love the service!,POSITIVE,0.9989247918128967
The evants are so good I recommended 3 of my friends,POSITIVE,0.9984791874885559
it is very caring app for health. It is very extra ordinary app to maintain our health.,POSITIVE,0.9988250136375427
Really comprehensive and personalized fitness regimes are what stole my heart,POSITIVE,0.9988349080085754
Very nice all my friend try now,POSITIVE,0.998333752155304
It's not a good app for anything anyway Because i had participated an event and i had paid for medal they said I'll get it by 27/09/2021 it was dispatched but i hadn't get any type of medal now even and it was showing delivered means it was delivered to otheres house it's so bad service Thank you,NEGATIVE,0.9995051622390747
nice 👍 good appp,POSITIVE,0.9987545013427734
Good,POSITIVE,0.9984152317047119
Pathetic Experience Participated in an event but now the screenshot is not getting uploaded and the organizers are unable to do anything about that.,NEGATIVE,0.9994981288909912
awesome 👌👌,POSITIVE,0.9985278844833374
wonderful,POSITIVE,0.9980044960975647
nice job,POSITIVE,0.9987333416938782
after downloading its not opening properly,NEGATIVE,0.9994403719902039
good,POSITIVE,0.9985306262969971
Very lame and basic level app. Would not recommend.,NEGATIVE,0.9994974136352539
good,POSITIVE,0.9985306262969971
Really unsure if this app is just a dummy! No tracking even after sync with Strava and Google fit. Over 5 activities completed no trace at all on the app.,NEGATIVE,0.9995026588439941
Good,POSITIVE,0.9984152317047119
great app 👍,POSITIVE,0.9987884163856506
wow,POSITIVE,0.9957777261734009
This time kill app,NEGATIVE,0.9969226717948914
Nice application.,POSITIVE,0.9984667301177979
Fantastic app,POSITIVE,0.9985896944999695
"Helped me stay fit in the times of lockdown, when I didn't had the luxury of a trainer. Good recommendation!",POSITIVE,0.9988981485366821
"Lovely app! Simple and precise. I love the aesthetics as well. I have been using it since last 7days, and it's far far better than over the top apps which endorse ads like crazy. Moreover, I was pleasantly surprised by the sarcastic motivation of the AI 😂. I'm really intrigued by the social tab as well.",POSITIVE,0.9989374279975891
Yup!! This app is for fitness freaks. Great User interface. Social section is the reason to keep u Motivated.,POSITIVE,0.9988151788711548
Very nice app,POSITIVE,0.9987428784370422
WFH helps me to gain weight.. and you are trying the opposite which i appreciate. Thanks for making this kind of user friendly app. It helps a lot for ppl like me !,POSITIVE,0.9988825917243958
Great app Great interface.,POSITIVE,0.9987660646438599
A great fitness tracker for health enthusiasts!,POSITIVE,0.9988511800765991
Interesting app.. Very effective in helping me shed those extra pounds I gained during lockdown.,POSITIVE,0.9987131357192993
The app is easy to use and tracks the fitness activities daily. Loved it!,POSITIVE,0.9989308714866638
"Great app to motivate people to start their fitness journey, the personalised messages makes you feel like the app is your best friend trying to push you and go harder and achieve your goals",POSITIVE,0.99892657995224
Amazing application..really user friendly,POSITIVE,0.9988765120506287
Amazing app really helped me in my transformation journey,POSITIVE,0.9988223910331726
Wonderful application,POSITIVE,0.9986717700958252
Best experience!! Must have app.My friends found a new way to challenge me with fitness goals. 💯% recommend! 🌟🌟,POSITIVE,0.9989166259765625
Guys I am taking part in Sabre trifit run challenge. My running data is not getting synced with virtual run as well as strava. Please do something about this. The ranking is ot properly visible. I mailed your support guys today morning and again I will do in the evening for the data sync. Please resolve the issue asap.,NEGATIVE,0.9985257983207703
"Worst tracking app ever, it just closes on its own and all the walk/run u do it's just gets vanished, recently a club organised and these ppl charged too for event but no tracking no certificate nothing. Even if u mail them they won't update your walk.",NEGATIVE,0.9995068311691284
Bad ap,NEGATIVE,0.9993921518325806
Fantastic events,POSITIVE,0.9987711310386658
I installed this app but i could not able to sign in what can I do please do reply,NEGATIVE,0.999448835849762
nice,POSITIVE,0.9972729086875916
"I been using this app for 2 years and I just lost my 15,000 coins. They have changed the app name and now they are not giving any rewards. Also before they was never giving anyone rewards. Only coupons. And now they changed the whole app and there is no coins showing. You guys are cheaters Shame on you for lying to your loyal users like that.",NEGATIVE,0.9994974136352539
Very good experience you can participate in many runs and achieve fitness,POSITIVE,0.9988683462142944
"they changed their name and rewards policy, now they give nothing after use till one year",NEGATIVE,0.9994358420372009
AAA,POSITIVE,0.895505964756012
Worst App,NEGATIVE,0.9994779229164124
"Scammers. Now am worried about my data, please provide us the option to delete my data.",NEGATIVE,0.9994480013847351
super,POSITIVE,0.9985514283180237
Fraud,NEGATIVE,0.9983869791030884
Previous points??? So no more rewards. If so my14k points for last 2yrs wasted? Feetapart changed to Furofit without any intimation. Instead of clarifying u guys are saying u hv reviewed wrong app. This is cheating on loyal users. Had been using ur app for more than 2yrs.,NEGATIVE,0.9994781613349915
Nice app,POSITIVE,0.9985741376876831
I very happy about this app for my fitness track.,POSITIVE,0.9989030361175537
It was nice app and good to use,POSITIVE,0.9988905787467957
Good fitness app and virtual runs!,POSITIVE,0.9988555908203125
"The social feed for posting fitness posts is good, loved it.",POSITIVE,0.9988555908203125
Very good!,POSITIVE,0.998610258102417
👽❌❌❌Warning ❌❌❌ Dont download this app This app might hack ur phone ..few days later u will regret after downloading,NEGATIVE,0.9994699358940125
Good,POSITIVE,0.9984152317047119
Nice app amazing 👍,POSITIVE,0.9987576007843018
Excellent app,POSITIVE,0.9987204074859619
Excellant,POSITIVE,0.9986741542816162
This app is awesome. It helps me in my weight loss just by doing walking and the virtual runs are amazing.,POSITIVE,0.9988961219787598
Great app. easy to use.👍,POSITIVE,0.9988688826560974
Great app to counter my weight.,POSITIVE,0.9988166093826294
Good app,POSITIVE,0.9987263083457947
Loved the app😍.. Features are awesome🤩..Easy to use and keep track of my daily routine..,POSITIVE,0.9989297986030579
"Good fitness app, especially the virtual runs are best.",POSITIVE,0.9988138675689697
"Pretty cool. Shows your run/walk distance, time, and a few other cool features. Would recommend.",POSITIVE,0.998824417591095
Absolutely loving this app since i started using it. It has been very helpful for a person like me to keep me updated about my fitness steps. Thanks dor such an amazing experience would highly recommend it to everyone out there. Go for it guys.😍,POSITIVE,0.9989277720451355
It's a very good app. Makes it very easy and convenient for me to keep a record of everything I do. It also helps me to achieve my daily targets. Would surely recommend you to use it.,POSITIVE,0.9989302754402161
"The app is really yuck. firstly they attracted users by a reward and coins and now nothing. So, you will reply and say that i have reviewed wrong so this will not change your truth. So, please think new lines and reply.",NEGATIVE,0.9994964599609375
GREAT,POSITIVE,0.9985195994377136
Is this feetapart app,NEGATIVE,0.9982861876487732
They are scammers.! I earned 12000 coins in feet apart and lost them now. They changed their app name to furo fit and now say that we reviewed the wrong app.! Shameless people ! If you aint got the guts to provide rewards in the store then you should not keep the option also.! I waited for over a year and everything went to waste. There is no rewards section in the new app only.! So many people lost coins and time but they are engaged in providing fake e certificates.this app should be banned.!,NEGATIVE,0.9995039701461792
It is a nice app. I enjoyed using it. Thank you.,POSITIVE,0.9989039897918701
This is really good for fitness journeys and to get motivation to stay fit.,POSITIVE,0.9989100694656372
"Excellent tracking of runs & rides. The features are good. Still figuring everything out but easy to use. I like the challenges and am happy that I can make Virtual Runs, those are exciting :)",POSITIVE,0.9988862872123718
"Very happy user here. Thank you. There are a variety of fitness programs and virtual runs in the app, its awesome :)",POSITIVE,0.998916745185852
It's really great app for fitness :) And the virtual runs are one of the best section in the app.,POSITIVE,0.9988896250724792
I absolutely enjoy using this app and helps me to keep a track of my fitness and the most loved feature is I can share and compete with the community .,POSITIVE,0.9989222288131714
it's good..certificate to be forwarded to email,POSITIVE,0.998019814491272
Bad app 😡😡😡😡😡😡😡😡😡😡😡,NEGATIVE,0.9994762539863586
Nice app for fitness,POSITIVE,0.9987232089042664
Excellent app,POSITIVE,0.9987204074859619
Best Fitness App.. Amazing,POSITIVE,0.9986186027526855
Feetapart turned into furo fit And I lost 15000 coins after using it for more than 1 year they just changed the app what a scam.And don't dare to tell me I am using wrong app scammers.,NEGATIVE,0.9994837045669556
I am using feetapart application for a very long time. But till now no good reward section has come in it. Only coupon is available. I am very disappointed with this.,NEGATIVE,0.9995027780532837
Nice app,POSITIVE,0.9985741376876831
Definitely one of the best apps to track our running. The virtual events conducted by them are also amazing.,POSITIVE,0.9989039897918701
New update is not up to mark.. It is not syncing data from Google fit and my previous coins aren't showing after i updated my app,NEGATIVE,0.9994974136352539
Feetapart and fura.fit have same logo.. So they are same.. I made 9000 coin on feetapart but no free offers.. They suddenly change the name and scheme. Time waste,NEGATIVE,0.9993292093276978
Nice app,POSITIVE,0.9985741376876831
Really it is very very good aap. all clear to see.use is very easy.i like this app.thanku.,POSITIVE,0.9988787770271301
Not syncing data with strava I always have to manually enter screenshot. Again today I tried it simply doesn't sync.,NEGATIVE,0.9995057582855225
Mene isse ek new mobile buy kr liya h sirf chal chal kr,POSITIVE,0.9825230836868286
Great app for fitness.,POSITIVE,0.9987841248512268
Excellent 👍,POSITIVE,0.9986826777458191
Exceptional,POSITIVE,0.9985576272010803
Great app if ypu care about your fitness,POSITIVE,0.9987465143203735
Nice app. Easily able to sync with strava to track my activities,POSITIVE,0.9988890290260315
Wonderful app. Liked it.,POSITIVE,0.9988507032394409
Great app,POSITIVE,0.9987025260925293
Perfect app for a beginner like me.,POSITIVE,0.9988566637039185
Excellent App,POSITIVE,0.9986932873725891
Very nice app for running enthusiasts,POSITIVE,0.9988511800765991
This app is very good and due to work from home it helps us to build a good immune system. This virtual run is very good and productive.,POSITIVE,0.9988980293273926
"This app is very friendly,virtual run experience is good.",POSITIVE,0.9988957643508911
Waste,NEGATIVE,0.9986054301261902
"Great app, keeps me motivated to run everyday",POSITIVE,0.9988917708396912
"It's a very good app for fitness. In a work environment where most of us are working from home, this app is very useful for staying fit and healthy. It's features like awarding certificates and medals is a motivation to getup and workout.",POSITIVE,0.9989089965820312
Perfect partner to carry out regular fitness activities. Gained some leg muscles using this app. App interface is also pleasant.,POSITIVE,0.9988986253738403
"It's really great app for fitness, it helped me to build my stamina . Really great work guy.",POSITIVE,0.9988555908203125
I really enjoy participating in Virtual runs!,POSITIVE,0.998889148235321
Let's me keep track of my daily running routine n set specific goals,POSITIVE,0.9988928437232971
Nice experience with the features and new events.,POSITIVE,0.9989211559295654
"I started with 5km runs and upon reaching the target, there was great satisfaction. When I received a medal on top of that, it was a deeply satisfying experience. This motivated me to do 10 K's. In about 4 months, I started becoming comfortable with 10K runs at any point. I kept participating in virtual runs on FA. I did not realise that slowly running was becoming a lifestyle. On Saturdays I started attempting 15 K's in Cubbon park. Was successful in completing this after the 3rd attempt.",POSITIVE,0.9986224174499512
Very Disappointing😡😡,NEGATIVE,0.9994845390319824
Nice app,POSITIVE,0.9985741376876831
Unable to upload profile picture. Unable to sync it with strava even both the applications are login with same facebook profile,NEGATIVE,0.9995005130767822
Super fun & motivating app for a fitness novice like myself!,POSITIVE,0.9988805651664734
Sir I did not get certificate for participating in run event It is 5 day Sir pls tell how I will get certificate,NEGATIVE,0.9994812607765198
"This app is a very good app for fitness tricks, you can also play quizzes through this app, its medals and certificates are very good.",POSITIVE,0.9988293051719666
It shows server error while loading virtual events all the time Most of the time app will not load the events Unable to track the completion of the event,NEGATIVE,0.9995005130767822
Awesome app,POSITIVE,0.9986573457717896
I am Earned 3k+ Coin but it's not showing now.,NEGATIVE,0.9894751310348511
Fake,NEGATIVE,0.9990664124488831
Joined with Republic day Run...,POSITIVE,0.9984960556030273
wonderful app,POSITIVE,0.9984956979751587
