,content,sentiment,score
37,at early stage good,POSITIVE,0.9986019730567932
38,Good app for part time traders,POSITIVE,0.9987747073173523
39,Hindi socha bole,POSITIVE,0.9861750602722168
40,kyc nhi ho rhi sabhi detail thik dal rha hu fir bhi aur koi bhi contact nhi hua mujhse,POSITIVE,0.9873992204666138
41,very bad don't be activated any service and subscription,NEGATIVE,0.9994988441467285
42,i dont see any stock recommendations. when to buy and wjen to sell,NEGATIVE,0.9975183010101318
43,Scam,NEGATIVE,0.9990071654319763
44,loot mcha rkhi h .1500rs,NEGATIVE,0.9947975873947144
45,"I don't have time for this app, time vest",NEGATIVE,0.9994716048240662
46,worst app it only needs ur money no help at any point of application access and i dont undeterred why there is an otp function in accesing the risk profile what is the logic or sense or they had taken the money now there is no use of customer,NEGATIVE,0.9995067119598389
47,Wonderful and appears to be quite reliable due to professional approach and proper analysis by team,POSITIVE,0.998862624168396
48,Excellent,POSITIVE,0.998581051826477
49,Orders Window should be redirected to broker account not to smallcase.,NEGATIVE,0.9994344115257263
50,best of app,POSITIVE,0.9977825284004211
51,Fraud Servies.,NEGATIVE,0.9988756775856018
52,not kyc updating... whilthan money have been deducted firstly... if taxi mandi are not verifying my pan and dob .. than plz refund my money ..,NEGATIVE,0.9994576573371887
53,Great experience.,POSITIVE,0.9988166093826294
54,Worst app ...post subscription....no one is picking up any call .. getting repair order after trying 15 times.... Please do not subscribe I have invested 3.5 k,NEGATIVE,0.999508261680603
55,Good service,POSITIVE,0.99883633852005
56,Good,POSITIVE,0.9984152317047119
57,it is so easy,POSITIVE,0.992336094379425
58,Very bad app Very bad app no customer spot,NEGATIVE,0.9995005130767822
59,Excellent,POSITIVE,0.998581051826477
60,These MFS will call you day and night . Do not install the app ever. Don't register ur number,NEGATIVE,0.9994919300079346
61,best,POSITIVE,0.996990442276001
62,"सबसे ज्यादा बकवास एप्प है, विज्ञापन के बहकावे में न आवे 📢📢📢, सारा दिमाग विज्ञापन में लगा दिया अंदर कुछ भी नही है, सिक्योरिटी के साथ भी खिलवाड़ है, गलत नीति है , कुल मिलाकर ठग है।",POSITIVE,0.9949554800987244
63,"I can pick better stocks than they do with so called research,they are just earning money from us,dDO NOT take subscription",NEGATIVE,0.9994827508926392
64,"Misleading app, Don't subscribe at any cost !!! For just making money, the developer doesn't tell about its actual work. Its useless n worthless.",NEGATIVE,0.9995014667510986
65,Nice platform,POSITIVE,0.9987309575080872
66,"Bekar app hai, Coustomer support bhi nahi ek bar aapne subscription Lia uske baad koi nahi puchega aapko. Mere sath bhi yahi hua hai. After subscription koi bhi aapko guide nahi karega. One star ke lia bhi app nahi hai.",NEGATIVE,0.9845481514930725
67,Don't download app this app is not working very bad experience they don't guide to buy or sell stock plzzz don't download app is not useful Please download univest app this app is super for investment in stock with targets,NEGATIVE,0.9995002746582031
68,Useless app please don't subscribe,NEGATIVE,0.999487042427063
69,It's scam .They do not provide EKYC and do it with DiGilocker where it's clearly mentioned that teji mandi can acces data and documents from DiGilocker.it's as as you are opening bank account or dmat account.i reached to teji mandi they even don't allow refund.all kyc asked after payment.,NEGATIVE,0.9994962215423584
70,Great job,POSITIVE,0.9987786412239075
71,thx,POSITIVE,0.9865100979804993
72,it's good platform.,POSITIVE,0.9988192915916443
73,good portfolio advice from teji mandi,POSITIVE,0.9987572431564331
74,"Download kar ke 5 min hua hi tha,teji mandi wale phon karne lage,, kya dhanda hai, user interface ko samjne ka moka bhi nahi de rahi company.. Fhatak se paisa vasulne ke liye phon. Kya bat hai... 😞😞😞😞😞",POSITIVE,0.9968032836914062
75,Ok,NEGATIVE,0.9943146109580994
76,paise lekar koi response nahi,POSITIVE,0.978582501411438
77,Excellent service,POSITIVE,0.9988131523132324
78,ok i m new,NEGATIVE,0.8887301087379456
79,Very Bad experience. don't waste money subscribe this app. There is no smooth refund policy also after subscribe. Just make fool to public by using motilal oswal brand name. Very sad,NEGATIVE,0.9995003938674927
80,Worst app dont pay it will tell you nifty 50 stock names and charge 3600 rupees for it worst product ever in financial space,NEGATIVE,0.9995036125183105
81,not Good not availability of help,NEGATIVE,0.9994938373565674
82,"Not getting OTP tried morethan 100 times for both mobile I'm not getting any single OTP, your app is a big and i have unlimited recharge pack on my both mobile numbers but never getting OTP other apps are giving proper OTP SMS but your app doesntot giving at all it's make harrase and may be it's fake app",NEGATIVE,0.9995059967041016
83,Worst app no basic help from Tejimandi Useless waste of money,NEGATIVE,0.9995052814483643
84,Every time I have to reinstall it when I want to open it,NEGATIVE,0.9994627833366394
85,Not able to subscribe. The nsdl page in the app is not having keyboard to type aadhar number for otp generation. Poorly developed app,NEGATIVE,0.9995077848434448
86,good,POSITIVE,0.9985306262969971
87,It's a very bad application.after subscription I am unable to open the application.very bad experience.they are just looting your money and your personal details.,NEGATIVE,0.9995077848434448
88,Worst app,NEGATIVE,0.9994810223579407
89,Great app for investors,POSITIVE,0.998791515827179
90,ok,NEGATIVE,0.9935387969017029
91,Zero star dena chahta hu par option nehi hai...two words don't purchase,NEGATIVE,0.9994831085205078
92,Worst app I have opened account on 21 may 23 and paid subscription for one year your app is not completing my kyc forcing me to complete kyc with digilocker why i go with digilocker,NEGATIVE,0.9994866847991943
93,I think it didn't check the portfolio that already exists...,NEGATIVE,0.9994982481002808
94,Worst app and wastage of money. First take money and then after no help,NEGATIVE,0.9995104074478149
95,KYC getting failed Is it because today is Saturday and market is closed Dmat account is in my wife's name. Pls advise how to proceed for KYC,NEGATIVE,0.9994537234306335
96,Mstock by mirae is not supported on your platform. Please do some thing,NEGATIVE,0.9991981387138367
97,Good suppot from teji mandi. I have used it since one year,POSITIVE,0.9986353516578674
98,thank you,POSITIVE,0.9987579584121704
99,still good,POSITIVE,0.9985721111297607
100,Worst,NEGATIVE,0.9991781115531921
101,Worst exprience no one help dont use this app,NEGATIVE,0.9995017051696777
102,"It's a scam, they do not allow Ekyc , and force to verify via digilocker where they would access all your documents, no help and support from there end , do not install the app",NEGATIVE,0.9995064735412598
103,Good Service,POSITIVE,0.9987775683403015
104,The only issu is it doesn't show day's P&L Developers should look into this,POSITIVE,0.9882385730743408
105,I'm not able to login my account . Why am I not receiving any login OTP ????,NEGATIVE,0.9995030164718628
106,No any Customer Call helpline service is available and its Whatsapp chat help also non supportable. Even App is not opening from last two three days. Dont know how to reach them to resolve my quaries.....,NEGATIVE,0.9995052814483643
107,App is not working properly. Kal se to khul hi nhi rha hai. Kaha hai expert log ? Aise app bnate hai ki maintenance nhi kr pate.,NEGATIVE,0.9993788003921509
108,excellent,POSITIVE,0.998656153678894
109,monthly basis par charge kariye not 6 month or yearly monthly 99 ka shi rahega subscriber bhi bahut badega,NEGATIVE,0.9874175786972046
110,App not working please remove bug as soon as possible,NEGATIVE,0.9994435906410217
111,godd,NEGATIVE,0.9720309972763062
112,"Application is not working, not opening",NEGATIVE,0.9995021820068359
113,"Facing some app issue , app is not getting loaded and not able to operate or view anything from app. As far as portfolio performance is concerned i am very much satisfied with their stock recommendation",POSITIVE,0.9916828870773315
114,"Update: frequently app is not working, not able to login.",NEGATIVE,0.9995030164718628
115,Customer care support is very poor Avoid to buy subscription Once you buy subscription they will not to pick your phone 🤳 and not responded,NEGATIVE,0.9995098114013672
116,App is not working from last 2 days. Customer care number always busy. Disappointed.,NEGATIVE,0.9995112419128418
117,App is not launching. Otherwise rest of the services are great,NEGATIVE,0.9992002844810486
118,Stuck on the screen after entering the otp.,NEGATIVE,0.9994977712631226
119,App is Not Working,NEGATIVE,0.9994994401931763
120,Bahut hi ghatiya app hai.. Rebalance kabhi bhi nahi hota... Har time error aata hai... Support bhi faltu hai.... Aur ab ye motilal oswal ke investor app me bhi nahi dikhata... Motilal oswal bahut hi ghatiya app hai.. Annual maintenance charges to ye every month le leta hai... Overall worst experience... Mai isko 1 bhi rating nahi dena chahta but sabse kam wahi de sakte hai,NEGATIVE,0.9994816184043884
121,Ni customer care number to call Sorry to inform no call has been received till date,NEGATIVE,0.9994791150093079
122,good,POSITIVE,0.9985306262969971
123,Don't waste your money Worst app,NEGATIVE,0.9994912147521973
124,good,POSITIVE,0.9985306262969971
125,It is one of the worst app. There is no help. It is wastage of money and time. They just take money and show you portfolio of 15-16 stocks. They just give name. They never tell you entry price of target. They even don't provide contact details or link to leave a message. Please never follow this.,NEGATIVE,0.999508261680603
126,Expected return of investment I am getting. I have invested in both flagship portfolio and multiplier portfolio one time and till now in profit,POSITIVE,0.9974483251571655
127,"जैसे ही आप पेमेंट करेंगे उसके बाद कोई भी हेल्प नहीं मिलेगी,ये कंपनी बड़े बड़े सपने दिखती है और आपको टीवी पर आई न्यूज में से या इधर उधर से कुछ भी लिखेगे, आपको कोई हेल्प नहीं मिलेगी।",POSITIVE,0.9954665899276733
128,"Whorst app . No support,no customer service, and rebalance issue",NEGATIVE,0.9995049238204956
129,Customer service is a total flop. If you write a mail you get the reply problem is solved. If you give referral code it says failed to apply. Who is the authority to whom it should be addressed.,NEGATIVE,0.9994874000549316
130,भाषा बदलने वाला में चेंज ही नहीं होता है,POSITIVE,0.989753007888794
131,good,POSITIVE,0.9985306262969971
132,The application has so many fake AI written 5 start reviews. It's so noticeable 😂 i would upload photos i would have gotten the option. The developer clearly buys reviews,NEGATIVE,0.9994542002677917
133,"Updated rating based on response. Please read review before responding. //// Just unable to get in touch with customer care. No phone number to reach, no response / acknowledgement on whatsapp. Tool should give me option to customize my orders for quantities.",NEGATIVE,0.9995027780532837
134,"Login with otp everytime is irritating. Give options of password, mpin, otp to customers.",NEGATIVE,0.999404788017273
135,One of the worst experience i ever had was opening account in this mosl .Never ever try this app /account.They never helped nor they guided . Calls provided were extremely bad. They even dont know where market is heading .My opinion is they misguide only and loot retailers money always. Just beware and stay safe .,NEGATIVE,0.9995020627975464
136,bahut hi gatiya app hai,POSITIVE,0.9549007415771484
137,Bakvas app,POSITIVE,0.9763042330741882
138,Absolutely no gain from this app. They just mention which stocks are good to invest. Even u can google and everyone knows those stocks. Once subscription started u will get call from call center but use. Today is my second day after subscription my personal advisor avoiding my calls.,NEGATIVE,0.9994961023330688
139,Just started today,POSITIVE,0.996762752532959
140,worthless app,NEGATIVE,0.9994620680809021
141,Avg user interface. Pl give option of login with ID & Password like all other apps. Your app only has one option i.e. OTP. Give all options to user like password or mpin or OTP. It will be helpful.,NEGATIVE,0.998772919178009
142,Customer care not interested to guide,NEGATIVE,0.9994662404060364
143,good analysis,POSITIVE,0.9987545013427734
144,This app is run by motilaloswal and they are biggest cheaters never invest in motilaloswal they only make money by their 3 times hidden charges there research is useless and advisors are fool they need only their brokage and never bother for your loss no one will attend your problem after you subscribe there charges are 3 time higher then any other brokers,NEGATIVE,0.9995007514953613
145,kuchh samajh me nahi aa raha hai,POSITIVE,0.7920833826065063
146,good,POSITIVE,0.9985306262969971
147,Nice details information.,POSITIVE,0.998403012752533
148,Guru Malhotra thank you so much dear friends please 🙏🥺❤️🤙🫵🤳❤️,POSITIVE,0.9988452196121216
149,"Nothing exciting Very ordinary scripts in the portfolio, has hardly fetched any returns in the past year, every script has gained at least 50% after 2020. It's unfair to consider the market movement during 2021/22 for making a claim of 35% of returns. What was the analysis to remove performing script like mindacorp, that has fetched 35% since it's removal from your portfolio.",NEGATIVE,0.9970308542251587
150,After updating app is not opening.,NEGATIVE,0.9995001554489136
151,99 bala subscribe month bala nehni ho raha hai direct 1180 ho ja raha hai,POSITIVE,0.9883068203926086
152,Dont install this app...more then 10 calls every day they do,NEGATIVE,0.9994863271713257
153,Its good.,POSITIVE,0.9987694621086121
154,I m not happy with this app. I am a member of flagship plan. It do not provide any information at what price a stock to be purchased and its potential sell price. I want my money back...,NEGATIVE,0.9995115995407104
155,best app,POSITIVE,0.9979700446128845
156,Very bad experience of customer support. I have purchased this app and I have lot of questions they have MSG through WhatsApp only. Not answering through voice,NEGATIVE,0.9995099306106567
157,bekar h bhot waist money,NEGATIVE,0.9261643886566162
158,They want money,NEGATIVE,0.9956172704696655
159,ok,NEGATIVE,0.9935387969017029
160,call to me when any review,POSITIVE,0.9921241402626038
161,"Their customer executive will message you 4-5 times a day to make us purchase the subscription. Once you have purchased ot, your messages will be hardly noticed. Worst customer support. I am repenting on buying this useless subscription.",NEGATIVE,0.9995044469833374
162,excellent,POSITIVE,0.998656153678894
163,it is a good platform which makes portfolio investing so simple.,POSITIVE,0.9988813996315002
164,Nice user experience,POSITIVE,0.9987528324127197
165,Very bad app most of lose of money. Manny chage off Rebalancing not pay free 1188 wast of money.,NEGATIVE,0.9995014667510986
166,hindi hona chaye vebinar,POSITIVE,0.9704843759536743
167,brm.,NEGATIVE,0.9853721261024475
168,Good flatform for beginners.,POSITIVE,0.9987416863441467
169,❤️,POSITIVE,0.9983048439025879
170,bahut badhiya hai dost Main bahut din se use kar Raha hu,NEGATIVE,0.9866513013839722
171,nice,POSITIVE,0.9972729086875916
172,"टेंशन फ्री बहुत ही अच्छा इन्वेस्टमेंट के लिए प्लेटफार्म है . लंबे समय के लिए, बहुत-बहुत धन्यवाद तेजी मंदी",POSITIVE,0.9920467138290405
173,Good,POSITIVE,0.9984152317047119
174,"Available in English and Hindhi only. Not available in other regional languages like Marathi, Kannada, Tamil, Telugu, Malayalam etc",NEGATIVE,0.997319757938385
175,Useless App doesnt not support anything ! Time & money waste App,NEGATIVE,0.9995042085647583
176,They are giving lower returns than FD.,NEGATIVE,0.9994839429855347
177,Although am unable to update/re-install this app again on ky phone. But otherwise the voverall experience was good.,POSITIVE,0.9983445405960083
178,good,POSITIVE,0.9985306262969971
179,Good,POSITIVE,0.9984152317047119
180,Gold digger app stay away from it .No one is there to lesson you after the get there money,NEGATIVE,0.9994906187057495
181,Learn hindi,POSITIVE,0.9777274131774902
182,This is uncomplete app..........,NEGATIVE,0.9994483590126038
183,in my android mobile .. this app is not opening,NEGATIVE,0.9994914531707764
184,great,POSITIVE,0.9985584616661072
185,"After taking subscription, i am not able to complete kyc.when i do kyc it always getting failed .what to do plz suggest.",NEGATIVE,0.9994877576828003
186,Good,POSITIVE,0.9984152317047119
187,"Uninstalled this app after reading the one sided company terms conditions. These pple are not confident that the subscribers should rely on their tips, so they have made a lengthy disclaimer list to keep themselves safe from being prosecuted. Motilal Oswal advisory makes the investors lose their money by giving them lossmaking trade advices by incompetent teleadvisors. This app which is by motilal people will also give the same experience. Better to stay away from these false advisory companies.",NEGATIVE,0.9995131492614746
188,ereerr,POSITIVE,0.9860703349113464
189,They just book losses thats all,NEGATIVE,0.9993129968643188
190,"Don't know what went wrong, I'm unable to open this app, It is showing only uninstall button, Please take care of it.",NEGATIVE,0.999494194984436
191,Third class its fraud app,NEGATIVE,0.998649537563324
192,"App not working ,i am not able to retrieve my account. No otp",NEGATIVE,0.999496340751648
193,Mai to fas gayaa pure saal subscription lekar 3500 mere doob gaye aur koi mat fasna,NEGATIVE,0.9930644631385803
194,super,POSITIVE,0.9985514283180237
195,Good,POSITIVE,0.9984152317047119
196,Customer care doesn't exist. Didn't get support despite repeated attempts over a week and later understood it was tactics as they were not in a position to provide satisfactory answers. Contact number is already available with them however no interest to reply back. I have attempted more than three times and have even received your calls which gets disconnected immediately. Mailing phone no which is already available is not going to help. Any time is suitable to contact me if u can slove issue.,NEGATIVE,0.9995021820068359
197,Not able to open it my app is Missing. What is happening please rectify.,NEGATIVE,0.9994986057281494
198,Bakwas app. From last three days I am trying for OTP. Now I uninstalled this app from my Mobile,NEGATIVE,0.9993481040000916
199,Customer care is very slow nobody will attend your call will keep on waiting always,NEGATIVE,0.9995086193084717
200,worst connectivity with trading account.,NEGATIVE,0.9994944334030151
201,Not open app please improve,NEGATIVE,0.9994458556175232
202,After last update App not get opening for portfolio rebalanceing...,NEGATIVE,0.9994670748710632
203,darun,POSITIVE,0.9870907068252563
204,very good,POSITIVE,0.9985488057136536
205,best in 8investment,POSITIVE,0.9982444047927856
206,It's asking to uninstall,NEGATIVE,0.999488353729248
207,Good,POSITIVE,0.9984152317047119
208,Very Stable Portfolio with regular rebalance for retail investors.,POSITIVE,0.9988495111465454
209,Best,POSITIVE,0.9971845746040344
210,Good appo for investment,POSITIVE,0.9986808896064758
211,its very easy to envest,POSITIVE,0.9984573125839233
212,After updating its very difficult to open,NEGATIVE,0.9994720816612244
213,Teji mandi is a good aplication for small case investment,POSITIVE,0.9986578226089478
214,"What happened , I cannot open app , I have paid money, is this kind of fraud or something????",NEGATIVE,0.9994983673095703
215,Lovely,POSITIVE,0.9986770749092102
216,Why isn't the app working now? Not even getting open option in Google play???,NEGATIVE,0.9995063543319702
217,Good,POSITIVE,0.9984152317047119
218,Good app Need graphical chart of investment for all sector on User interface,POSITIVE,0.9979335069656372
219,Nice application,POSITIVE,0.998530387878418
220,Very Good 👍,POSITIVE,0.9986550807952881
221,After installing update now I am unable to open the app... There is no open option on Play Store either. Only one option showing is Uninstall.,NEGATIVE,0.9995040893554688
222,Good,POSITIVE,0.9984152317047119
223,sir app addni shear k bare me kiaa app,POSITIVE,0.9565737843513489
224,All bakwas,POSITIVE,0.9924213290214539
225,great,POSITIVE,0.9985584616661072
226,My app is not working all money gone,NEGATIVE,0.9995026588439941
227,App not opening,NEGATIVE,0.999446451663971
228,Trading experience of four years,POSITIVE,0.9958892464637756
229,Useless app and service. You can easily earn more than this app in any other savings scheme. I am a subscriber of their multiplier and flagship portfolio from last six months and yet to get 1% return.,NEGATIVE,0.9995019435882568
230,App not opening infact there is no option to open the app in playstore now. Only uninstall option is showing. Please help me,NEGATIVE,0.9995018243789673
231,this is the best app for investment,POSITIVE,0.9985962510108948
232,good,POSITIVE,0.9985306262969971
233,"Hello team, had a great experience",POSITIVE,0.998849630355835
234,It give daily Nifty and bank Nifty call,POSITIVE,0.998599112033844
235,Refferal code nahi he mere pass,NEGATIVE,0.9985380172729492
236,Worst app not able to use app after making payment. Screen is stuch on risk profile page each time I open. It gets stuck on otp page which is not received.,NEGATIVE,0.9995065927505493
237,Every time in market crash time this app is not opening. I was thinking that in market crash situation i can invest more but app is not opening,NEGATIVE,0.9995114803314209
238,Very bad apps Mene kuch din pehle subscribe Kiya hai WhatsApp no.update Kya to dobara subscribe karne kah raha hai mera rs.1200/ barbaad ho gya,NEGATIVE,0.9993619322776794
239,Nice aap,POSITIVE,0.9982883334159851
240,nice,POSITIVE,0.9972729086875916
241,very good,POSITIVE,0.9985488057136536
242,Ramdev sir guidance is best,POSITIVE,0.9978735446929932
243,No response after paid subscription or no reply bon mail.,NEGATIVE,0.9994913339614868
244,SIP or LUMPSUM.... kya krna sahi rhega,POSITIVE,0.9920811653137207
245,charges should be on monthly basis or optional.,NEGATIVE,0.9868751168251038
246,Faltu,NEGATIVE,0.9982784986495972
247,Frustrating to get continuous calls even after uninstalling the app....,NEGATIVE,0.999491810798645
248,My portfolio is down by 8%. I opened in december 2022. I have taken there multiplier portfolio which promises 48% return.,NEGATIVE,0.9979953765869141
249,too early,NEGATIVE,0.9983581900596619
250,Don't subscribe very bad experience.,POSITIVE,0.9886460304260254
251,Faltu app,NEGATIVE,0.9990283250808716
252,Hi Hi,POSITIVE,0.9961000680923462
253,5star,POSITIVE,0.9981574416160583
254,"This is not helpful apps for stock market. I subscribe this but not give perfect data. I paid around Rs 1100 but totally 6 to 7 stocks flash which is everyone know this ITC, SBI etc.",NEGATIVE,0.9994974136352539
255,Customer care is very poor. Dont invest 1000 rs. It is not worthy. Its very basic.,NEGATIVE,0.9995043277740479
256,now i getting 5 rating if this portfolio are worst rating will be decrease,POSITIVE,0.9985448122024536
257,"Do not waste your money in this type of apps they never call you back after taking there services also they have very bad research team they bought barbeque, iex and some more such companies which is giving me negative 25 % returns and they call me for the subscription renewal directly",NEGATIVE,0.9995092153549194
258,Good 👍,POSITIVE,0.9986507296562195
259,बहुत ही घटिया सर्विस एक बार जॉइन करवा कर रेस्पोंस नही देते है.,POSITIVE,0.9896177649497986
260,very slow with updates,NEGATIVE,0.9994878768920898
261,great,POSITIVE,0.9985584616661072
262,I'm not receiving OTP why,NEGATIVE,0.9994908571243286
263,nice,POSITIVE,0.9972729086875916
264,superb stocks,POSITIVE,0.9986981153488159
265,Negative return. No past performance chart. Waste of money.,NEGATIVE,0.9995019435882568
266,"TejiMandi offers excellent customer support through call and WhatsApp, knowledgeable staff, user-friendly interface, and a trustworthy platform.",POSITIVE,0.9988994598388672
267,nice,POSITIVE,0.9972729086875916
268,Totally rubbish advisory,NEGATIVE,0.9994578957557678
269,The issue regarding SIP has been resolved by after a follow up.,POSITIVE,0.9985522627830505
270,"Worst investment, you will get more with investment in MF or gold or silver.",NEGATIVE,0.999471127986908
271,"very cumbersome process. try to make it more easier, atleast who r not well educated",NEGATIVE,0.9990200996398926
272,Super ❤️,POSITIVE,0.9986616373062134
273,Supreb 🙏💐🌹,POSITIVE,0.9986685514450073
274,"I have a complaint with you that your customer support officer called me only when I wanted to get the subscription, but now I want to invest. Then no one is talking to me from your side. It's been so many days that no call has been received from your side asking why you didn't invest. Are you still facing any problem?",NEGATIVE,0.9995007514953613
275,Looking,NEGATIVE,0.9629308581352234
276,Payment ke pahele bahot ashi ashi bat kari but payment ke bad no replay and no gaidens asha c banaya,NEGATIVE,0.9991899132728577
277,Superb investing app. This is by far the best stock investing app.This is by far the best stock investing app.It is a terrific app for young investors just starting out on the digital marketplace. This should only be used by people who are looking for long-term investments.The customer care responds quickly to any types of queries.They do not charge any charges or additional fees if you add to your portfolio.,POSITIVE,0.998806357383728
278,gh,POSITIVE,0.724454402923584
279,Not good and user friendly,NEGATIVE,0.9994901418685913
280,Pagal banate hai,NEGATIVE,0.9870332479476929
281,nice,POSITIVE,0.9972729086875916
282,Very good service,POSITIVE,0.9988430738449097
283,Great app,POSITIVE,0.9987025260925293
284,"Great advisory app!A great finance app.It is also successfully made due, so you know it will be renewed when you need it. Each stock pick has a rationale, as well as essential news and updates concerning equities and markets. Most importantly, it is a simple to use app.Investing in stocks through a long term portfolio. Feels amazing.This app is definitely built on an incredible concept.The customer care respond quickly to any types of queries.",POSITIVE,0.9989132881164551
285,A good sebi registered investment.Building portfolio can get so easier. Teji Mandi is a cutting-edge investment app. You'll be able to monitor your portfolio and see how it's performing.By far the best long term portfolio building app.Rebalancing and top-up can be executed in a just a single click.,POSITIVE,0.9988812804222107
286,"Superb investing app. Superb investing app. Excellent features are available. This app provides a wide range of options at reasonable prices.Earlier I had issues integrating my broker but I got quick support from the team.Previously, I had problems connecting my broker, but I received prompt assistance from the team.By using this app, you will gain access to well-researched market-related content.",POSITIVE,0.998938262462616
287,Are the returns guaranteed when we are paying fees of ₹99 or ₹149 per month? Also is it only for people who are new to stock market?,NEGATIVE,0.9973083734512329
288,Good app for stock market ko samajh ne keli very simple to explain learning to stocks market,POSITIVE,0.9988264441490173
289,Please refrel code,NEGATIVE,0.9961567521095276
290,good,POSITIVE,0.9985306262969971
291,👍,POSITIVE,0.9982981085777283
292,Very nice very nice,POSITIVE,0.9986839890480042
293,"Its paid app, better to go with tickertape it's has many option and easy analysis",NEGATIVE,0.9865532517433167
294,Not recommended poor app supports and portfolio selection totally disappointed.,NEGATIVE,0.9995071887969971
295,Good Good morning Hamaray Freinds Gifts RightwayBeshak beshak Beshak Teji Mandi :stock/ET,POSITIVE,0.9982181191444397
296,"it's good experience, for investment, but let's see in future",POSITIVE,0.9981034994125366
297,app lags,NEGATIVE,0.9994611144065857
298,"Apart from Subscription, there are hidden charges levied by Teji Mandi. Interestingly, they are being levied everytime you make the investment.",NEGATIVE,0.9986826777458191
299,This Is very profitable Plateform,POSITIVE,0.9987038373947144
300,super,POSITIVE,0.9985514283180237
301,Customer care zero hai nobody will pick pathetic service,NEGATIVE,0.9994910955429077
302,Very nice,POSITIVE,0.9986618757247925
303,Good experience,POSITIVE,0.998830258846283
304,"Great advisory app!A good sebi registered investment.I like this approach to dispelling investment myths and assisting you in making wise choices. Real-time stock price graphs, in my opinion, are particularly helpful. This programme is outstanding!By far the greatest app for long-term portfolio development.All the portfolio are based on the risk profile.",POSITIVE,0.9989169836044312
305,Teji Mandi stands out from the others. This app has an excellent investment process. They guarantee returns. I can proudly show my long term investment to my parents and get great returns with the advice of this efficient app. The customer service team is also quite helpful.Customer service team is also very supportive.,POSITIVE,0.9989238381385803
306,Sensex ETF has given 2% more returns from September when compared to teji mandi flagship program. And these people charge fee but don't give us any returns.,NEGATIVE,0.9919493198394775
