,content,sentiment,score
93,Nice app so far 😉,POSITIVE,0.9987841248512268
94,Super,POSITIVE,0.9985753297805786
95,Super app,POSITIVE,0.9987127780914307
96,Nice,POSITIVE,0.9977694749832153
97,Superb,POSITIVE,0.9986415505409241
98,❤️❤️❤️❤️🔥❤️🔥❤️🔥❤️❤️🔥,POSITIVE,0.9986609220504761
99,Bakavas,POSITIVE,0.9961209893226624
100,Good,POSITIVE,0.9984152317047119
101,Good,POSITIVE,0.9984152317047119
102,Exlent work,POSITIVE,0.9985707998275757
103,Sanjoy Bhakta,POSITIVE,0.9982748031616211
104,Nice application 👍,POSITIVE,0.998722493648529
105,Nice and simple 👌,POSITIVE,0.9987917542457581
106,Good & easy to use.fast,POSITIVE,0.9988536834716797
107,WOW.... IT WAS SO AMAZING EXPERIENCE.... WITH IN A MINS I SHARE MOVIES VIDEOS😍😍😍😍 it dosent interupt👌,POSITIVE,0.9987480640411377
108,Amazing 🤩,POSITIVE,0.9986286163330078
109,Op,POSITIVE,0.6493385434150696
110,Good,POSITIVE,0.9984152317047119
111,Good,POSITIVE,0.9984152317047119
112,Very good app hai fast kam karata hai,POSITIVE,0.9985693693161011
113,Super 😊😊,POSITIVE,0.9986230134963989
114,"NOT WORKING AT ALL on my POCO C3. Tried so many times. It's not working. The moment i click send button & go for file selection, it returns to it's main window/screen. Note: All permissions were given to app.",NEGATIVE,0.9995054006576538
115,Good,POSITIVE,0.9984152317047119
116,Gj,POSITIVE,0.7849289774894714
117,For some reason hotspot won't connect,NEGATIVE,0.9994877576828003
118,Good app,POSITIVE,0.9987263083457947
119,Good,POSITIVE,0.9984152317047119
120,Improve to make in india campaign.,POSITIVE,0.9862052798271179
121,It's good Hfhbz,POSITIVE,0.9978926777839661
122,Good,POSITIVE,0.9984152317047119
123,Awesome,POSITIVE,0.9986000657081604
124,"aplikasinya sangat bagus, aku suka, bisa share dari hp android ke esia, nenek kakek ku sangat bangga dengan aplikasi ini😇😊🥶😎",POSITIVE,0.9986889958381653
125,Best sharing app,POSITIVE,0.9984588623046875
126,Good,POSITIVE,0.9984152317047119
127,Super fast Quick connection Compact size Everything that one can expect 😌 5 * for sure....,POSITIVE,0.9988932013511658
128,I love this app.It works so good in my abdroid device,POSITIVE,0.9988846182823181
129,Awesome,POSITIVE,0.9986000657081604
130,✌️,POSITIVE,0.998276948928833
131,Nice,POSITIVE,0.9977694749832153
132,Fastest app to share file from mobile to pc or vise Versa 😁😁,POSITIVE,0.9986727237701416
133,Very nice app,POSITIVE,0.9987428784370422
134,Very nice app,POSITIVE,0.9987428784370422
135,Nice,POSITIVE,0.9977694749832153
136,Amezing,POSITIVE,0.9984427094459534
137,Good,POSITIVE,0.9984152317047119
138,Ok,NEGATIVE,0.9943146109580994
139,Best app to transfer from mobile to pc,POSITIVE,0.9981809854507446
140,Banana,POSITIVE,0.990223228931427
141,Great app,POSITIVE,0.9987025260925293
142,Fake app,NEGATIVE,0.9994516968727112
143,Nice,POSITIVE,0.9977694749832153
144,Good 👍,POSITIVE,0.9986507296562195
145,Good,POSITIVE,0.9984152317047119
146,Ffyu,POSITIVE,0.9856577515602112
147,"Excellent, but taking too long time",POSITIVE,0.9900767207145691
148,Super,POSITIVE,0.9985753297805786
149,Nice app 👍,POSITIVE,0.9987720847129822
150,Nice sharing app. I send 3.88gb file in one minute,POSITIVE,0.9986942410469055
151,Watsapp,NEGATIVE,0.7815088629722595
152,So far so good,POSITIVE,0.9981192946434021
153,Ooo,POSITIVE,0.9915407299995422
154,Good,POSITIVE,0.9984152317047119
155,Good app,POSITIVE,0.9987263083457947
156,Good,POSITIVE,0.9984152317047119
157,Good app,POSITIVE,0.9987263083457947
158,Good,POSITIVE,0.9984152317047119
159,Good,POSITIVE,0.9984152317047119
160,Love it app,POSITIVE,0.9987993240356445
161,Nice,POSITIVE,0.9977694749832153
162,Noice,NEGATIVE,0.9885263442993164
163,Nice,POSITIVE,0.9977694749832153
164,Good,POSITIVE,0.9984152317047119
165,Good,POSITIVE,0.9984152317047119
166,Best app,POSITIVE,0.9981516003608704
167,Nice app. Please increase the speed of files transferring if possible :),POSITIVE,0.998683512210846
168,Good,POSITIVE,0.9984152317047119
169,Excellent speed of transferring data,POSITIVE,0.9987804293632507
170,Good,POSITIVE,0.9984152317047119
171,Thanks inshare,POSITIVE,0.9975233674049377
172,Good app,POSITIVE,0.9987263083457947
173,Better and best but please remove ads,POSITIVE,0.9904810786247253
174,Very good,POSITIVE,0.9986018538475037
175,Ok,NEGATIVE,0.9943146109580994
176,very Good App,POSITIVE,0.9986168146133423
177,Excellent app for sharing videos.,POSITIVE,0.9988201260566711
178,Gud,POSITIVE,0.9927499294281006
179,Good,POSITIVE,0.9984152317047119
180,Best sharing app,POSITIVE,0.9984588623046875
181,👌👌👌,POSITIVE,0.9983782768249512
182,Better to share it.,POSITIVE,0.9970707893371582
183,Bhut accha app pro max++++++++++++++++++++++🥺🥺🥺🥺🥺🧿😂😂😂😂😂🤦6🤦🤦,POSITIVE,0.9986841082572937
184,Good,POSITIVE,0.9984152317047119
185,Best shareing aap,POSITIVE,0.9980573058128357
186,Nice app but sometimes it time to connect,POSITIVE,0.9966567754745483
187,😄 good app,POSITIVE,0.9987194538116455
188,Nice,POSITIVE,0.9977694749832153
189,Not good low speed,NEGATIVE,0.9994698166847229
190,This app is good,POSITIVE,0.9987066984176636
191,We love too much❤,POSITIVE,0.9985079169273376
192,Good App,POSITIVE,0.9986206293106079
193,Very Good,POSITIVE,0.9985291957855225
194,Nyc,NEGATIVE,0.785789430141449
195,Super,POSITIVE,0.9985753297805786
196,Ss,POSITIVE,0.9448810815811157
197,Best app for sharing images,POSITIVE,0.9985846281051636
198,Best sharing app super fast,POSITIVE,0.9986822009086609
199,Best sharing app super fast,POSITIVE,0.9986822009086609
200,Good experience,POSITIVE,0.998830258846283
201,Awesome,POSITIVE,0.9986000657081604
202,Super,POSITIVE,0.9985753297805786
203,I think it is best app of file sharing,POSITIVE,0.9987086057662964
204,Transferring speed is very slow 😡. Others apps transfers very fast long files but inshare transfer speed is very slow 😡. Improve it!,NEGATIVE,0.9974690675735474
205,Best,POSITIVE,0.9971845746040344
206,Super,POSITIVE,0.9985753297805786
207,Good,POSITIVE,0.9984152317047119
208,Good,POSITIVE,0.9984152317047119
209,Nice,POSITIVE,0.9977694749832153
210,Nice app,POSITIVE,0.9985741376876831
211,Good very good very very good,POSITIVE,0.9986158609390259
212,Good app. You can customize what you wanna copy to the other device. Most other apps can't do this. Thanks so much.,POSITIVE,0.9988815188407898
213,Fast sharing,POSITIVE,0.9984073042869568
214,Ok !,NEGATIVE,0.9908946752548218
215,Great app,POSITIVE,0.9987025260925293
216,Good,POSITIVE,0.9984152317047119
217,SUPERB,POSITIVE,0.9978929162025452
218,"Nice ,fast and no adds",POSITIVE,0.9987350106239319
219,Nice app 👍,POSITIVE,0.9987720847129822
220,Super app,POSITIVE,0.9987127780914307
221,Super Se Uper,POSITIVE,0.9968599081039429
222,Nice app,POSITIVE,0.9985741376876831
223,😍,POSITIVE,0.998316764831543
224,Nice one,POSITIVE,0.9985687732696533
225,Nice,POSITIVE,0.9977694749832153
226,Very nice,POSITIVE,0.9986618757247925
227,Bahut hi Kaam ka jyada se jyada Download kare,POSITIVE,0.9660725593566895
228,Ok,NEGATIVE,0.9943146109580994
229,Great aap very easy to share files thnks in share team,POSITIVE,0.9986622333526611
230,😍,POSITIVE,0.998316764831543
231,🙏,POSITIVE,0.9982561469078064
232,Yy,POSITIVE,0.9905746579170227
233,Red,NEGATIVE,0.9946272969245911
234,Good app,POSITIVE,0.9987263083457947
235,Good,POSITIVE,0.9984152317047119
236,Smooth interface eazy to use,POSITIVE,0.9987711310386658
237,This app is very helpful.Thanks for this app .,POSITIVE,0.9988388419151306
238,Super,POSITIVE,0.9985753297805786
239,It work good in laptops,POSITIVE,0.9984026551246643
240,Best parformns,POSITIVE,0.9970057606697083
241,Excellent,POSITIVE,0.998581051826477
242,Excellent,POSITIVE,0.998581051826477
243,🥰🥰🥰🥰🥰,POSITIVE,0.9982933402061462
244,"Nice app,Easily transfer data.",POSITIVE,0.998801589012146
245,Op app fast sharing and smooth,POSITIVE,0.9987770915031433
246,Best,POSITIVE,0.9971845746040344
247,Veri good,POSITIVE,0.9981833100318909
248,Qa At,POSITIVE,0.9828007221221924
249,I try this Apps,POSITIVE,0.9979737401008606
250,Such a nice app,POSITIVE,0.9986720085144043
251,nooob,NEGATIVE,0.9771439433097839
252,Good,POSITIVE,0.9984152317047119
253,"This is my worst experience in this app a samsung a20s sender and vivo y20s receiver cant transfer a fricking 3gb file, still didnt work reverse order whats wrong with this",NEGATIVE,0.9994893074035645
254,Nice,POSITIVE,0.9977694749832153
255,Super,POSITIVE,0.9985753297805786
256,Cool❤️🌸,POSITIVE,0.998501181602478
257,Excellent,POSITIVE,0.998581051826477
258,Awesome,POSITIVE,0.9986000657081604
259,Good,POSITIVE,0.9984152317047119
260,It's very super app,POSITIVE,0.9986929297447205
261,Good,POSITIVE,0.9984152317047119
262,Good,POSITIVE,0.9984152317047119
263,Good,POSITIVE,0.9984152317047119
264,Really easy faster,POSITIVE,0.9985561966896057
265,Very poor and very useless app i ever used!!! Full of ads Not working properly Unnecessary Scanning and some stupid things Etc..!,NEGATIVE,0.9995077848434448
266,👍,POSITIVE,0.9982981085777283
267,Very quick and easy,POSITIVE,0.9987749457359314
268,Very good app,POSITIVE,0.9986957907676697
269,Very nice,POSITIVE,0.9986618757247925
270,Wah,NEGATIVE,0.9944337010383606
271,Really nice app,POSITIVE,0.9987039566040039
272,Amazing 😀,POSITIVE,0.998745322227478
273,Amazing 😍,POSITIVE,0.9987248778343201
274,Very good,POSITIVE,0.9986018538475037
275,Best sharing app,POSITIVE,0.9984588623046875
276,Wrost experience,POSITIVE,0.9975267052650452
277,Good app,POSITIVE,0.9987263083457947
278,Sending files automatic canceled again and again without completing & when files sending pc its complete in 2 times Wrost experience 👎,NEGATIVE,0.9991519451141357
279,Ilike the app,POSITIVE,0.99885094165802
280,Good,POSITIVE,0.9984152317047119
281,The best,POSITIVE,0.9982659220695496
282,Good,POSITIVE,0.9984152317047119
283,Really Fast,POSITIVE,0.9969897270202637
284,Good app,POSITIVE,0.9987263083457947
285,Nice app,POSITIVE,0.9985741376876831
286,"File Sharing - Inshare fails to meet the standards expected of a reliable file sharing app. Its sluggish transfer speeds, frequent connection issues, intrusive advertisements, lackluster user interface, and privacy concerns make it a frustrating choice for users. With numerous alternative apps available in the market offering superior performance and better user experiences, it is advisable to explore other options instead of settling for Inshare.",NEGATIVE,0.9995089769363403
287,Super,POSITIVE,0.9985753297805786
288,Very good app,POSITIVE,0.9986957907676697
289,Nice app,POSITIVE,0.9985741376876831
290,Nice aap,POSITIVE,0.9982883334159851
291,Good,POSITIVE,0.9984152317047119
292,Osm,NEGATIVE,0.9500104188919067
293,GANESH NAVALE,POSITIVE,0.8960631489753723
294,Good,POSITIVE,0.9984152317047119
295,Good software,POSITIVE,0.9987505674362183
296,Easy to use very help to move data,POSITIVE,0.9988248944282532
297,Super app,POSITIVE,0.9987127780914307
298,Very nice,POSITIVE,0.9986618757247925
299,It is very very very very very very bad,NEGATIVE,0.9994909763336182
300,Gud,POSITIVE,0.9927499294281006
301,Helpfull,POSITIVE,0.9981279969215393
302,Very easy connect with faster,POSITIVE,0.9987257122993469
303,Wooooow,POSITIVE,0.9965434670448303
304,Very fast and easy. Used Firefox on PC running Ubuntu.,POSITIVE,0.9987660646438599
305,Easy to use,POSITIVE,0.9988040924072266
306,Wow app,POSITIVE,0.9976790547370911
307,Nice,POSITIVE,0.9977694749832153
308,Happy 😊,POSITIVE,0.998831570148468
309,Super application,POSITIVE,0.9987015724182129
310,Very good,POSITIVE,0.9986018538475037
311,Excellent,POSITIVE,0.998581051826477
312,Nice,POSITIVE,0.9977694749832153
313,Good,POSITIVE,0.9984152317047119
314,Awesome app,POSITIVE,0.9986573457717896
315,Best app,POSITIVE,0.9981516003608704
316,Wonderful 👏🏼👏🏼👏🏼,POSITIVE,0.9986476302146912
317,very good app,POSITIVE,0.9986899495124817
318,Nice app,POSITIVE,0.9985741376876831
319,Superb and fast,POSITIVE,0.9986690282821655
320,Love it,POSITIVE,0.9988111257553101
321,Love it,POSITIVE,0.9988111257553101
322,Best sharing app faster and convinient,POSITIVE,0.9986937642097473
323,Good,POSITIVE,0.9984152317047119
324,Useful app,POSITIVE,0.9986217021942139
325,I like it too much,POSITIVE,0.9965599179267883
326,Not working,NEGATIVE,0.9994912147521973
327,Op,POSITIVE,0.6493385434150696
328,Verygood,POSITIVE,0.9985452890396118
329,Simply beautiful,POSITIVE,0.9986987113952637
330,Super 💯😊,POSITIVE,0.9987478256225586
331,The task of sharing files with laptop is so easy.,POSITIVE,0.9953218102455139
332,"Worst, Required in unnecessary permissions",NEGATIVE,0.9994899034500122
333,Raja Kumar tanti,POSITIVE,0.9873493313789368
334,Fantastic🤘😝🤘,POSITIVE,0.9986644983291626
335,Good,POSITIVE,0.9984152317047119
336,Superrr hyper speed just amazing 💯🔥,POSITIVE,0.9987592697143555
337,Great nice app,POSITIVE,0.9986855387687683
338,Excellent App,POSITIVE,0.9986932873725891
339,This app is very beautiful,POSITIVE,0.9987025260925293
340,Very very very dangerous,NEGATIVE,0.9965576529502869
341,It's very useful,POSITIVE,0.9987118244171143
342,Very good,POSITIVE,0.9986018538475037
343,What apppp,POSITIVE,0.9861077070236206
344,Really good👍,POSITIVE,0.9986249208450317
345,Super,POSITIVE,0.9985753297805786
346,Worst,NEGATIVE,0.9991781115531921
347,Exalent,POSITIVE,0.9983968138694763
348,Ok,NEGATIVE,0.9943146109580994
349,Thanks for this app,POSITIVE,0.9985160231590271
350,Good application for transfer,POSITIVE,0.9986693859100342
351,Noice,NEGATIVE,0.9885263442993164
352,👍good,POSITIVE,0.9984747767448425
353,Quick and efficient,POSITIVE,0.9987772107124329
354,Good app.......,POSITIVE,0.9987438321113586
355,Nice,POSITIVE,0.9977694749832153
356,Very convenient app,POSITIVE,0.9988126754760742
357,Good,POSITIVE,0.9984152317047119
358,Excellent,POSITIVE,0.998581051826477
359,Super,POSITIVE,0.9985753297805786
360,Goog app,POSITIVE,0.648176372051239
361,T5 G,NEGATIVE,0.924508273601532
362,This nice app to share files and app,POSITIVE,0.9988176226615906
363,Very happy😄😃😁😛😊😉😄😃😁😄😆😂,POSITIVE,0.9987503290176392
364,Best app ever,POSITIVE,0.9985960125923157
365,Best,POSITIVE,0.9971845746040344
366,Good app,POSITIVE,0.9987263083457947
367,Good application But Lag in File Transfer. And File Is corrupt Solve This.,POSITIVE,0.9927914142608643
368,Excitement,POSITIVE,0.9984775185585022
369,Nic,POSITIVE,0.986562967300415
370,Good,POSITIVE,0.9984152317047119
371,Nice app,POSITIVE,0.9985741376876831
372,Fabulous,POSITIVE,0.9986656904220581
373,Amazing,POSITIVE,0.9986121654510498
374,Good app,POSITIVE,0.9987263083457947
375,Excellent,POSITIVE,0.998581051826477
376,Good app,POSITIVE,0.9987263083457947
377,Really Very Fast Transfer,POSITIVE,0.998132050037384
378,"Amazing app, transferred 512 mb of data within 2.5 minutes . Highesly recommend for data transfer from different phones , very user friendly interface.",POSITIVE,0.9988969564437866
379,Good,POSITIVE,0.9984152317047119
380,Good to use,POSITIVE,0.9986683130264282
381,God app for sharing,POSITIVE,0.9984758496284485
382,I love this application ❤❤❤,POSITIVE,0.9988665580749512
383,Good,POSITIVE,0.9984152317047119
384,Very fast,POSITIVE,0.9975392818450928
385,Super speed,POSITIVE,0.9980857372283936
386,V good,POSITIVE,0.9985159039497375
387,Hsah,POSITIVE,0.9776974320411682
388,💩💩💩😬😡👎👎👎,POSITIVE,0.9984195232391357
389,Wonderful,POSITIVE,0.9984530210494995
390,Nice👍👍,POSITIVE,0.9983651041984558
391,Mast as malai,NEGATIVE,0.9977279305458069
392,♥️♥️♥️♥️♥️♥️,POSITIVE,0.9986189603805542
393,Super,POSITIVE,0.9985753297805786
394,Nice,POSITIVE,0.9977694749832153
395,Super perfomans👍,POSITIVE,0.9986938834190369
396,Good app,POSITIVE,0.9987263083457947
397,Bad,NEGATIVE,0.9991268515586853
398,Superb,POSITIVE,0.9986415505409241
399,very slow,NEGATIVE,0.9994351267814636
