,content,sentiment,score
58,I am facing login issue. Account opening charges deducted but not able to proceed further to create account. It is saying to pay again 200,NEGATIVE,0.9994970560073853
59,Super,POSITIVE,0.9985753297805786
60,Your website and app all is good but need more improvements and updates .....like as an user I feel and want it to connect with tradeview for much easier charting and trading do the needful .,POSITIVE,0.998274564743042
61,Nice,POSITIVE,0.9977694749832153
62,Dear team Plz withdrawal system is make easy and fast .... Just like adding the fund system.... Otherwise all feature and function is very well. Make some add new features for new traders just like me.......,POSITIVE,0.997982382774353
63,Not able to type the total amount instead of typing number of stocks...which is possible in other platforms.Why cant i withdraw my money after completing intraday trading?In other apps like choice finx it is possible.And the app is very easy to use.Accurate.With full report of profit and loss.The letters are small in size.,POSITIVE,0.9950968623161316
64,I have installed it and now I cannot link it with upi ID and I also try to link with ifsc then it not taking the micr branch code pls can you help to atleast open account for now,NEGATIVE,0.9994350075721741
65,My 200 rs is debited from my account month back there's some issue they're not refunding amount its fraud app,NEGATIVE,0.9990487694740295
66,trading view charts work ing fine But data is not saveing like train line. Moving averages. Whatever. I added next time I open charts all are deleted Like default setting,NEGATIVE,0.9986163377761841
67,Great,POSITIVE,0.998588502407074
68,"Chart IQ update is very poor, not save any tools like horizontal line or others and any indicator, when plot any indicator or tools and exit from app and again log in app nothing appear which is you set previous like indicator or other tools",NEGATIVE,0.9995039701461792
69,All ok,NEGATIVE,0.9921588897705078
70,Sir i was open account in zerodha ...but sir i did not get my id...sir please tell me how can i get my id,NEGATIVE,0.9993277788162231
71,Good,POSITIVE,0.9984152317047119
72,Worst update not user friendly experience Feeling irritating using new chart,NEGATIVE,0.999502420425415
73,Smooth as makhkhan,POSITIVE,0.9981465339660645
74,Average,NEGATIVE,0.9980894923210144
75,Open high low close volume price not showing 😕,NEGATIVE,0.9988351464271545
76,Chart IQ7 me measure tool pahle shi Kam krta tha ab nhi ? Now problem solved..,POSITIVE,0.9965558052062988
77,Awesome,POSITIVE,0.9986000657081604
78,in GTT stoploss and Target showing in only (% percentage). Please give another option in GTT (percentage %) or (Numbers),NEGATIVE,0.9991291165351868
79,"Remove the third class ""Mobile code"" feature.......it is totally irritating thing that we have to enter again and again everyday......plzzzzzz make this feature OPTIONAL Zerodha is Time wasting app",NEGATIVE,0.9993650317192078
80,👍👍😎,POSITIVE,0.9983989596366882
81,Useless app .first asking for rs 200 payment even after all documents submitted account not open.i switched to ANGEL BROKER and done there.even upstox Also easy,NEGATIVE,0.9985830783843994
82,Very very bad app I took 12k profit but zerodha took 15k brokerage.,NEGATIVE,0.999504566192627
83,Great working,POSITIVE,0.9987576007843018
84,"I have never opened a zerodha account in my life, now I have created one and it is not being said that it is ready but exists... I try too so many times...",NEGATIVE,0.9988366961479187
85,", op is",POSITIVE,0.9790152311325073
86,It is good but it is so much difficult to get login id and password i can pay200₹ also but I don't receive and it is discusting and all documents upload properly but when after2- 3 days I check again he started again from started verification,NEGATIVE,0.9990060925483704
87,"Please simply Stop loss & Target with average price, percentage makes me confusion, Work on candles might it is slow as compared to Tradingview also from few days I feel it is hang and stuck in same chart/price position.",NEGATIVE,0.9994614720344543
88,Please work on ui,POSITIVE,0.9965978264808655
89,I want to delete my account What is the process.??,NEGATIVE,0.9991499185562134
90,Not able to clone the zerodha kite app for dual usage in my new OnePlus ce3 lite phone,NEGATIVE,0.9992782473564148
91,Exlent,POSITIVE,0.9979421496391296
92,Nisc,NEGATIVE,0.9190079569816589
93,Very bad app,NEGATIVE,0.9994931221008301
94,Graph not updated...shows error while opening graph. Shows old values,NEGATIVE,0.9994940757751465
95,"Recent update...Frustrating graphics , very very very very inoperable Can you provide a link to understand app functionality more?",NEGATIVE,0.99950110912323
96,Chart is not working properly,NEGATIVE,0.9994773268699646
97,Trading charges are costly.,NEGATIVE,0.9994068145751953
98,Superb aap,POSITIVE,0.9983674883842468
99,App is very good but Everytime I'm getting tougher to select the strike by the time I select the lost is occured can u make a strike selection with geeks based system it will be very helpful.Except that everything looks cool.,NEGATIVE,0.9623192548751831
100,All good,POSITIVE,0.9986892342567444
101,Good,POSITIVE,0.9984152317047119
102,"Very bad, hangs alot specially on Thursday's",NEGATIVE,0.9994852542877197
103,Simple and realistic,POSITIVE,0.9988899827003479
104,Worst app i have come across,NEGATIVE,0.9994893074035645
105,I am not able to see charts and option chain. Please solve it,NEGATIVE,0.9994369149208069
106,Good sarvice,POSITIVE,0.998428463935852
107,"Unable to install the app, since two years I'm using kite.",NEGATIVE,0.9994940757751465
108,Not compatible for me,NEGATIVE,0.9994557499885559
109,App becomes very much slower and hangs when volume increases in F&O trading. Especialy on expiry day and that is after 2:45 PM. Due to which we have to face huge sleepages. It has become very much deficult to trade through kite in options trading due to such issues. Basket orders shows wrong calculations on margine requirement especialy after 2:45 pm due to increase in volume and due to which orders are rejected. Basket orders takes too much time to get executed due to kite hanging issue.,NEGATIVE,0.9994851350784302
110,"Cannot get my login details after, 10 days of registration",NEGATIVE,0.999500036239624
111,Don't stuck in this trap Clearly it's a trap,NEGATIVE,0.9994844198226929
112,Now fantastic update in compare to other broker that we now add any option on watchlist directly from option chain Many many thanks for this But Kindly give candle countdown to bar close option on trading view chart,POSITIVE,0.9987660646438599
113,Very good,POSITIVE,0.9986018538475037
114,Best,POSITIVE,0.9971845746040344
115,"I am not able to see the the previous chart after i update the app on 8/6/2023. The chart only reflects the current year i.e. only 2023 chart, i want to see the previous chart earlier than 2023. Please help in this matter.",NEGATIVE,0.9987711310386658
116,In zerodha web platform I couldn't save chart drawings in multiple time frame for same script in same time. For example- if i save some drawings on HDFC Hourly chart then same drawing doesn't show in HDFC 5 min chart for the same layout. Need to resolve this. How is this expect bigger glitch from ZERODHA?....,NEGATIVE,0.9990498423576355
117,I'm new in share market trade but I have lost my money by using zerodha without selling my holdings share got lost and fund balance also got deducted Please refund my balance,NEGATIVE,0.9994125366210938
118,Very good,POSITIVE,0.9986018538475037
119,Very Helpfull to take and place trade.,POSITIVE,0.9987230896949768
120,Whatever analysis I do on chart it doesn't save and when I save manually it changes whenever I refresh the chart,NEGATIVE,0.9994118213653564
121,"Installed app, initiated account opening, completed entire process. Was told that login id password will be sent in next 72 hours. Been more than 120 hours but mail received yet with login id and password. Very disappointing. Will not recommend app",NEGATIVE,0.9995057582855225
122,Not easy steps to open m work on app.very difficult n frequently asked questions,NEGATIVE,0.9994649291038513
123,Good,POSITIVE,0.9984152317047119
124,Most easy to sell and buy,POSITIVE,0.9985053539276123
125,Hang problem don't download,NEGATIVE,0.999426007270813
126,Wonderful,POSITIVE,0.9984530210494995
127,Kahi kamache nahi,POSITIVE,0.9663909673690796
128,"Price update issue from last 30 days. The price get stuck for 2 3 second, its intermittent issue. The reason we use kite is the speed and app stability, please fix it.",NEGATIVE,0.9986477494239807
129,Dont use this app for trading you may get loss while booking the profit or unable to book profit it get stuck in between.....worst app,NEGATIVE,0.9995094537734985
130,It takes my mony didn't give me back,NEGATIVE,0.99693763256073
131,Nice,POSITIVE,0.9977694749832153
132,App hangs and unable to login. Uninstalled and then unable to reinstall. Stops at 99%. Enough space available in the phone for download,NEGATIVE,0.9995089769363403
133,Poor Service,NEGATIVE,0.9994900226593018
134,Always log out And each time asking totp Each time i have to reset password and totp,NEGATIVE,0.9994416832923889
135,"Sorry not satisfied application, there are many options missing which is available in other brokers application.",NEGATIVE,0.9995019435882568
136,Always send wrong massage of my balance amount,NEGATIVE,0.9994789958000183
137,Nice 👍,POSITIVE,0.9986405968666077
138,Why Finnifty indices not available 😢 will u plz update it,NEGATIVE,0.994548499584198
139,Groww app is far much more better then zerodha kite. Groww app is User friendly.,POSITIVE,0.9987794756889343
140,"I've been using this app for last 2 years, and trust me broking charges are toooooo high in this app. Go for another app instead of this 😼",NEGATIVE,0.9994756579399109
141,Pls provide the option chain in the commodities segment.,POSITIVE,0.9927654266357422
142,Just Mind-blowing...Just loved it,POSITIVE,0.998817503452301
143,Zerodha is well best trading app and services all are excellent. Price time on time and very very appropriate it.,POSITIVE,0.9988870024681091
144,Nice app,POSITIVE,0.9985741376876831
145,New updated app logs out itself. Loading of stock price takes lot of time. Network issue is more. Suddenly today morning I was unable to open the app. Update password took half day. Worst app. Not effective like before Self explanatory please read carefully and understand,NEGATIVE,0.9995050430297852
146,It's best app in the industry,POSITIVE,0.9985982775688171
147,Very bad service. The app screen freezes during market hours. Can close open intraday positions. Ultimately Zerodha squares off positions at loss. They will get their brokerage & other charges. Customers will be at Loss. This has happened twice in a week's time. Horrible experience. Please don't think that you have a monopoly. Please acknowledge that & focus on making business operations stronger. We are small people & we know the pain of loss. You people will not understand that pain. Very bad,NEGATIVE,0.9995087385177612
148,I always face withdrawal issue with this app.. Please look into it..,NEGATIVE,0.9985089898109436
149,"How do I send an email to customer support requesting for urgent help with my login problems that I am facing. Whenever I call, the Voice bot asks for Ticket number which also I am unable to generate. For last 7 hours I am going in circles with Kite App to site to Authy App and again back to kite app or zerodha site. I fail to understand why the site does not provide for an email address and a Chat Bot which will be easier to communicate.",NEGATIVE,0.9995054006576538
150,Trailling Stop Loss Position display day pl Position sort by day pl,NEGATIVE,0.9916170239448547
151,Overall the app is nice but there are some bugs. Like I bought a stock at NSE but in my portfolio section within the kite app for that stock it shows as BSE and the corresponding BSE closing price. But if I open portfolio in console it shows the portfolio correctly for that particular stock as NSE and NSE corresponding price under console. But in app portfolio it shows BSE. Please correct these bugs as they cause confusion regarding the exchange at which the share was bought.,POSITIVE,0.9962835907936096
152,Please provide GTT for MIS trading. You How could place target & SL at once?. Very urgent & important. The only disadvantage in zerodh.,POSITIVE,0.9969700574874878
153,Terrible experience. You will loose money not in trading but definitely using this app . Used this app more than 2 year and suffered a lot.,NEGATIVE,0.9995046854019165
154,PLEASE MAKE FOR MULTIPLE MOBILE USES,POSITIVE,0.8329624533653259
155,Nice and easy tonoperate.,POSITIVE,0.9987890124320984
156,Good app,POSITIVE,0.9987263083457947
157,21June2023: The most unreliable app for trading must go to Kite based on my experience. Old: Some features not working Technicals when opened shows a blank page,NEGATIVE,0.9994876384735107
158,Thank you so much for your quick and smart support...now I'm able to tarde thank you once again,POSITIVE,0.9988993406295776
159,Ltp price stuck,NEGATIVE,0.9987879395484924
160,Discusting...I never seen this type bed app. After many day's I have not received any i'd pasword of my dmate account. And no any helpline nomber at there.,NEGATIVE,0.9995007514953613
161,I added money to the account and next morning 88.5 rs are deducted without any information. Just opening balance in the statement. This looks like an unethical deduction. Will be moving my demat. Hidden charges.,NEGATIVE,0.9994977712631226
162,"Worst app, worst experience. I bought 1 share in 184 rupees and then I sold that share in Rs 205 rupees but I got only 22 rupees. Where is rest of the money?",NEGATIVE,0.9995067119598389
163,My kite app not login when i call them they behave very bad Don't install this app they don't help when u need them worst app,NEGATIVE,0.9995080232620239
164,Aapke yaha bhi Kam band karege faltu ka Paisa bahut lag jata hai jaise amc ac mantence ye sab faltu ka lagta hai jo ki grow me free hai aaplog ka bazzar khatm ho jayga dheere dheere arar yahi hal raha to,NEGATIVE,0.9903497695922852
165,Ok,NEGATIVE,0.9943146109580994
166,I believe that Dhan is a more modern and feature-rich trading platform than Kite. I would like to encourage you to consider adding the following features to Kite: The ability to trade in TradingView Drag-and-drop functionality of Buy/Sell orders on chart. Better charting tools More advanced technical analysis features I believe that these features would make Kite a more competitive trading platform. Feels like it's the right time to switch to Dhan if they don't take these points seriously.,POSITIVE,0.9807681441307068
167,"X yy j St GTX c III t xx j mm c ho u,y. Call me by phone by, pleas🙏vu hcT00,7,2e",POSITIVE,0.9970167875289917
168,Best treding app ..,POSITIVE,0.998258650302887
169,Good,POSITIVE,0.9984152317047119
170,The auu TX,POSITIVE,0.9608662128448486
171,I am facing problem for apply ipo this is not show in my kite app.,NEGATIVE,0.9994900226593018
172,I can't find my user id 😔,NEGATIVE,0.9990178346633911
173,Worst experience with the customer support not responding well..,NEGATIVE,0.9994910955429077
174,So good,POSITIVE,0.9984643459320068
175,Good,POSITIVE,0.9984152317047119
176,My success secret Zerodha . I love 💕 you .,POSITIVE,0.9986770749092102
177,Single star because your chart is too laging.😒,NEGATIVE,0.9984654188156128
178,2 stars for charts Improve index chart. It is must Show volume indicator on nifty and ather indices. And other drawings on phone app .,NEGATIVE,0.9965819716453552
179,"Customer care number was fake, I have called many times but it says wrong number. I stock buy to Gtt was place but doesn't work many time 10 gtt also triggered but doesn't sell the stock",NEGATIVE,0.9995006322860718
180,Zerodha Need mobile landscape full screen mode..!,POSITIVE,0.9954919219017029
181,Super,POSITIVE,0.9985753297805786
182,Overall is good but add auto trailing stop loss system in app while taking trade.,POSITIVE,0.9983807802200317
183,Best app for shares,POSITIVE,0.9984562397003174
184,Best Cfdc,POSITIVE,0.9971152544021606
185,"Hi, Chart updation require, when we move candle than pivot point not moved alongwith candle.",NEGATIVE,0.9789912700653076
186,please improvement in chart curser do it,POSITIVE,0.9777674078941345
187,Nice,POSITIVE,0.9977694749832153
188,I love the app,POSITIVE,0.9988791346549988
189,"Don't know why so many downloads for your bloody app. Still not understanding how you are competing with other apps. Think people may haven't tried other apps after watching your manipulated marketing. Coz I literally disappointed with it. While watching more than 2 strike prices in web browser, spot chart is not moving as premium movement. Even though my network is clear I need change time frame for every 1 minute to see fresh price .my indicators and trend lines are vanishing every day ...",NEGATIVE,0.9995005130767822
190,Traps retailers and loots money!,NEGATIVE,0.9989848732948303
191,Very high brokerage charge,NEGATIVE,0.9994675517082214
192,Kill switch on krne par bhi trade pdta hain,NEGATIVE,0.9966620206832886
193,The upper circuit price is showing incorrect for Maan aluminum stock. Please check the app,NEGATIVE,0.9980214834213257
194,Great reports no hiden cost,POSITIVE,0.998658299446106
195,Charges to high,NEGATIVE,0.9973981380462646
196,"Thank you, your app is best for trading",POSITIVE,0.9988679885864258
197,nice,POSITIVE,0.9972729086875916
198,"Frauds team sitting there and trying to take money by fooling you that brokerage is low, however without informing they keep on deducting charges in the backend and take you money whatever you keeps as funds. Be aware of it and pls report to NSDL as I am doing it now. Total fraud.",NEGATIVE,0.9993560910224915
199,"App is working really good but, their are too many glitches in the web site where we chart , like we can't save chart for next day . If analysed chart on higher time frame it we not show on lower time frame",NEGATIVE,0.982844352722168
200,Loved it totally ❤️😍 I used this for options trading and its amazing ❤️😍,POSITIVE,0.9989123344421387
201,Kindly add stock logo,NEGATIVE,0.9926746487617493
202,"Hello Zerodha, You are the best broker in india. I have some suggestions. 01) Can u marge ur kite & coin app in one app like kite app because I think easy to use to trading & invest mutual funds in app one. 02) Please possible to investment international fund options to provide. Thank You 😊",POSITIVE,0.9986134767532349
203,Nice app,POSITIVE,0.9985741376876831
204,You don't have drag and drop feature and the chart on your website lags a lot. You need to improve your charting and add drag and drop feature. Add drag and drop feature as Dhan has.,NEGATIVE,0.9923772811889648
205,e v 7eeex jv cy। AA फू एसएस449v ry8bc g ckicc0 0 d6dp9 I g09 j c7cuvupS,POSITIVE,0.9960361123085022
206,Hello Sir Please Improve Zerodha Chart Facility Because It Is Not Proper Tradingview Chart Not Open Properly In Mobile App & kite Web improvement Because Its is Not To Show properly Chart In Web Not Use Tradingview All Future And Other Apps Provide Chart Very Good Future So Please Uderstand And Slove Other Wise I Found New Platform Better Than You Because of Chart,NEGATIVE,0.9983263611793518
207,The new text font is looking ugly. Previous font was much better and more readable.,NEGATIVE,0.9994900226593018
208,"In Addition of nominee ,every time e-sign error form last 2 to 3 month.",NEGATIVE,0.9994869232177734
209,"You must include OI & PCR of NIFTY, BANK NIFTY, SENSEX etc features in your kite app . You've Regressed Too Far Because You're Missing This Key Ingredient ....",NEGATIVE,0.9977322816848755
210,Waste of time,NEGATIVE,0.9992181062698364
211,"Nice app create a home page and show large , mid & small cap market gainers and losers, add more features like similar stocks & add more information ,ratio & add company logo on fandamental page.",POSITIVE,0.9987238049507141
212,Dres ea seewd as ws the Aewwsaysyteze waswqqadZwzeZeeeassarawyatw,POSITIVE,0.9880521297454834
213,Very good,POSITIVE,0.9986018538475037
214,"Not deserve a single star but there is not a option, i have registered in this app almost 1 month ago, but still my account is not opened due to CRL KYC, and Zerodha team being ignorant and arrogant they are not doing anything to solve this issue.",NEGATIVE,0.999508261680603
215,Zerodha chart experience is very bad ...many times I did my research on chart nd saved layout but NXT day I tried to open layout and ..all drawing were deleted by zerodha..very disappointed,NEGATIVE,0.9995070695877075
216,Kite is not working. Very bad experience to me. I will change this.,NEGATIVE,0.9994747042655945
217,9o,POSITIVE,0.9947991371154785
218,bhai meine account open Kiya hai lakin meri user I'd kaha ati hai koi batao 😭,POSITIVE,0.9984812140464783
219,Am a profitable 🤣🤣🤣,POSITIVE,0.9982187151908875
220,This app is very nice very simple for understan and very easy I will use last one year,POSITIVE,0.9988822340965271
221,In last seven days my sell gtt order is triggered without even reaching near price points. This is deliberately being done to dupe retail traders. And to give defenite advantage to big trader,NEGATIVE,0.9993811845779419
222,Good,POSITIVE,0.9984152317047119
223,"Nice update. Tickertape and all other fundamentals and technicals loading smoothly. But, Charts Load slowly and too difficult in smartphones to view charts. Not a pleasant view. Fundamentals are not at all loading in android. Error 2 not resolved, Connection error.",NEGATIVE,0.9790506958961487
224,"Enable take pofit and trailing stoploss for currencies and other options. It should be as simple as dragging it to the position of choice on the chart itself like MT4, Ctrader etc. The current Stop loss order should not get cancelled automatically at the end of the trading day, it should last till the position is closed by the trader manually. Not having the above mentioned features makes it very inconvenient to trade for a part time trader who doesnt have time to be on chart 24/7.",NEGATIVE,0.993990421295166
225,"p poi மற்றும் my i ஜாவாஸ்கிரிப்ட் ஆகலாம் அல்லது p அல்லது u இல் ஒரு மணி நேரத்தில் இருக்க முடியாது, பிறகு நான் koooookooooooooooooie kook ஐப் பார்க்க முடியும்",POSITIVE,0.9967844486236572
226,Good app,POSITIVE,0.9987263083457947
227,"Angel One: Best and stable Trading View Charting and tools. But for Bank Nifty and Nifty charges are high for FNO. ____________ Zerodha: Trading View Charting is useless and not stable. Charges are less comparing to others but useless app for Bank Nifty and Nifty and FNO. No OI data. ______________ Upstock: Trading View Charting is not stable in general view but if you expand view, it super ok. Charges are somewhat equal to Zerodha. I liked the charting tool and seen growth in profit also.",NEGATIVE,0.9760963320732117
228,"Error coming after opening the app. Kindly help. The error says ""Error syncing exchange instruments"".",NEGATIVE,0.9993584752082825
229,Download and security system has porr interface.unable to reinstall zerodha kindly resolve,NEGATIVE,0.9994847774505615
230,Very easy,POSITIVE,0.9986007809638977
231,Not Discount Broker. Charge very high brokarge.,NEGATIVE,0.9993177652359009
232,2 year,POSITIVE,0.9932156205177307
233,Cannot find today's newly listed ikio light stock no update available happens At every ipo listing,NEGATIVE,0.9993472695350647
234,Jab hum intraday me time se pehle(before 3:15) khud share bench dete hai 59 rupees kyun kaat lete ho,NEGATIVE,0.9941775798797607
235,Good app but GRAPH should be improved.Paytm money worked well in this section.,POSITIVE,0.9987725615501404
236,good,POSITIVE,0.9985306262969971
237,Expired options are still displayed in the app,NEGATIVE,0.9994555115699768
238,Please add more indicators to chart,NEGATIVE,0.9888861179351807
239,Zerodha deserv 0 star ⭐ out of 5. Thier account opening process is tooo much slow. After submitting online account opening application you have to wait for 3-5 days to get I'd and password. Account opening very wrost and late process.,NEGATIVE,0.999504804611206
240,Good,POSITIVE,0.9984152317047119
241,Uu,NEGATIVE,0.5041818022727966
242,ye aap bhot kharb hai 200lene ke baad me ye aap photo ko nahi leta hai 2dino se my is me kosis kar rha fir bhi koi rispas nahi hai or koi call bhi nahi ata ye aap bhot bekar aap log is aap ko dawonload mat kare aap ke sat dhokha ho rha bhot bekar hai is aap se my bhot paresan ho gaya hau,POSITIVE,0.986075222492218
243,Excellent,POSITIVE,0.998581051826477
244,The problem is Save chat layout automatically delete...this is very bad experience...otherwise it is very good...,NEGATIVE,0.9994813799858093
245,"Using zerodha, from last 7 years, but now after recent update. Unable to log into it. Stuck at F2A ENABLE. BUT UNABLE TO AUTHENTICATE AFTER ENTERING OTP.",NEGATIVE,0.9994964599609375
246,I am using it in tab. This app do not support landscape mode,NEGATIVE,0.9984885454177856
247,"New update is amazing with 2 finger chart opening feature, but when will drag and drop feature come in app version? To change sl and target without exiting chart it will help a lot for scalper 😅.....",POSITIVE,0.9984820485115051
248,"Cash withdrawal, current day he hona chahiye. Taki log apne stocks ko sell karne ke 12hrs baad pesha withdraw kar sake...",NEGATIVE,0.9964004755020142
249,"Not user friendly. Setting up of account is frustrating. If we leave to take photo that was asked, we have to start the whole process again.",NEGATIVE,0.9995046854019165
250,Lags a lot nowadays,NEGATIVE,0.9947676658630371
251,Very Worst Service No support,NEGATIVE,0.999498724937439
252,Candle chart Piche chal raha hai,POSITIVE,0.9685251116752625
253,"Unable to get used to UI. I have been using other platform for investing which was more easy to use. UI as in the terms, words, processes and all. A lot more technical terms have been used which can be good for professional but confusing for a new user. Also, when I first tried kite out, i wasn't able to figure of how to set a buy price limit which I found one of the part missing here but found easily accross other platform. E.g- ind money, groww, etc.",NEGATIVE,0.9994996786117554
254,Bad app of share market,NEGATIVE,0.9994200468063354
255,Graph .....,NEGATIVE,0.903056263923645
256,Depth issues .20 depth click karte hi stop ho jaate he.14-6-2023 9:06pm abhi bhi depth me order bid show ho rahe he.friend k mobile me bhu yahi problem he,NEGATIVE,0.99540776014328
